Epoch,Loss,Accuracy
5011,1.2879,49.8891
5012,1.2878,50.0532
5013,1.2878,49.9512
5014,1.2878,50.1109
5015,1.2878,49.8137
5016,1.2878,49.8758
5017,1.2877,49.9024
5018,1.2878,49.9335
5019,1.2878,50.071
5020,1.2878,49.8048
5021,1.2878,49.8536
5022,1.2877,49.8758
5023,1.2878,49.9157
5024,1.2878,49.8669
5025,1.2878,49.8802
5026,1.2878,49.9157
5027,1.2878,50.0266
5028,1.2878,49.9778
5029,1.2878,50.1331
5030,1.2878,49.9113
5031,1.2878,50.0798
5032,1.2878,50.0266
5033,1.2878,50.0
5034,1.2878,49.9956
5035,1.2878,49.9113
5036,1.2877,49.8935
5037,1.2877,49.8758
5038,1.2877,49.8758
5039,1.2878,49.8935
5040,1.2878,49.7693
5041,1.2877,49.9512
5042,1.2878,49.9911
5043,1.2878,50.0266
5044,1.2878,49.9113
5045,1.2877,49.9956
5046,1.2878,49.7871
5047,1.2878,50.0976
5048,1.2878,49.8536
5049,1.2878,49.9379
5050,1.2878,49.9601
5051,1.2878,49.9157
5052,1.2878,50.0355
5053,1.2877,49.8669
5054,1.2878,49.8669
5055,1.2877,50.0976
5056,1.2878,49.8847
5057,1.2878,49.8403
5058,1.2877,49.725
5059,1.2878,49.8625
5060,1.2878,49.8935
5061,1.2878,49.9468
5062,1.2878,49.929
5063,1.2878,49.8847
5064,1.2878,49.8137
5065,1.2878,49.7649
5066,1.2878,49.8314
5067,1.2878,49.9068
5068,1.2878,49.827
5069,1.2878,49.9246
5070,1.2878,49.7782
5071,1.2878,49.7738
5072,1.2877,49.8847
5073,1.2878,49.7649
5074,1.2878,49.8403
5075,1.2878,49.8536
5076,1.2877,49.8581
5077,1.2878,49.9512
5078,1.2878,49.7826
5079,1.2878,50.031
5080,1.2878,49.8935
5081,1.2878,49.8625
5082,1.2878,49.8137
5083,1.2878,49.8403
5084,1.2878,49.8447
5085,1.2878,50.0
5086,1.2878,49.9335
5087,1.2878,49.9246
5088,1.2878,49.7028
5089,1.2877,49.9689
5090,1.2877,50.1996
5091,1.2877,50.0355
5092,1.2878,50.0798
5093,1.2878,49.9202
5094,1.2878,49.7915
5095,1.2878,50.1419
5096,1.2878,49.9778
5097,1.2877,49.9024
5098,1.2877,50.0444
5099,1.2877,49.8314
5100,1.2877,50.0133
5101,1.2878,49.9778
5102,1.2878,50.0044
5103,1.2878,50.0
5104,1.2879,49.8093
5105,1.2878,50.0222
5106,1.2878,49.9734
5107,1.2878,49.9423
5108,1.2878,49.8137
5109,1.2878,49.9734
5110,1.2878,49.8403
5111,1.2879,49.9867
5112,1.2878,50.0976
5113,1.2878,49.8447
5114,1.2878,49.9867
5115,1.2878,49.8492
5116,1.2878,49.8758
5117,1.2877,50.0089
5118,1.2878,49.9601
5119,1.2878,49.9202
5120,1.2877,49.9867
5121,1.2878,49.9512
5122,1.2877,49.8048
5123,1.2878,49.8181
5124,1.2878,49.7516
5125,1.2877,49.9024
5126,1.2878,49.8492
5127,1.2878,50.0665
5128,1.2877,49.9734
5129,1.2877,49.9601
5130,1.2877,49.8048
5131,1.2877,49.8669
5132,1.2877,49.725
5133,1.2877,49.8625
5134,1.2877,49.7871
5135,1.2877,49.8314
5136,1.2877,49.7826
5137,1.2877,49.8093
5138,1.2877,49.8314
5139,1.2877,49.8048
5140,1.2877,49.5786
5141,1.2878,49.7205
5142,1.2878,49.7383
5143,1.2877,49.9867
5144,1.2878,49.8093
5145,1.2878,49.7782
5146,1.2877,49.8314
5147,1.2878,49.8625
5148,1.2877,49.7693
5149,1.2877,49.623
5150,1.2877,49.7649
5151,1.2877,49.623
5152,1.2878,49.6806
5153,1.2877,49.7738
5154,1.2877,49.7028
5155,1.2877,49.8758
5156,1.2877,49.6185
5157,1.2877,49.6939
5158,1.2877,49.8093
5159,1.2877,49.7605
5160,1.2877,49.5653
5161,1.2877,49.8536
5162,1.2877,49.725
5163,1.2877,49.6762
5164,1.2877,49.6629
5165,1.2877,49.6984
5166,1.2877,49.8181
5167,1.2877,49.7826
5168,1.2877,49.8004
5169,1.2877,49.756
5170,1.2877,49.8847
5171,1.2878,49.7117
5172,1.2877,49.7915
5173,1.2877,49.6806
5174,1.2878,49.6895
5175,1.2877,49.8314
5176,1.2877,49.8137
5177,1.2877,49.725
5178,1.2877,49.5963
5179,1.2877,49.9157
5180,1.2877,49.8004
5181,1.2877,49.725
5182,1.2877,49.6984
5183,1.2877,49.8847
5184,1.2878,49.9556
5185,1.2877,49.9601
5186,1.2877,49.7915
5187,1.2877,49.827
5188,1.2877,49.9157
5189,1.2877,49.9645
5190,1.2877,49.6274
5191,1.2877,49.6496
5192,1.2878,49.6718
5193,1.2877,49.8669
5194,1.2877,49.8137
5195,1.2877,49.7738
5196,1.2878,49.7915
5197,1.2877,49.898
5198,1.2877,49.8847
5199,1.2877,49.9556
5200,1.2877,49.9113
5201,1.2877,49.8403
5202,1.2877,49.6629
5203,1.2877,49.8714
5204,1.2877,49.929
5205,1.2876,49.9246
5206,1.2877,49.7605
5207,1.2878,49.8403
5208,1.2877,49.9157
5209,1.2877,49.8935
5210,1.2877,49.898
5211,1.2877,49.9468
5212,1.2877,49.7605
5213,1.2877,49.8226
5214,1.2877,49.8093
5215,1.2876,49.8048
5216,1.2877,49.8447
5217,1.2877,49.7915
5218,1.2877,49.7339
5219,1.2877,49.8935
5220,1.2877,49.8314
5221,1.2877,49.8536
5222,1.2877,49.5963
5223,1.2877,49.8447
5224,1.2877,49.8935
5225,1.2877,49.7782
5226,1.2877,49.6318
5227,1.2877,49.7516
5228,1.2878,49.654
5229,1.2877,49.6851
5230,1.2878,49.7693
5231,1.2878,49.7339
5232,1.2877,49.7427
5233,1.2877,49.8714
5234,1.2877,49.827
5235,1.2877,49.654
5236,1.2878,49.6851
5237,1.2877,49.9335
5238,1.2877,49.9823
5239,1.2877,49.6673
5240,1.2876,49.8137
5241,1.2876,49.7072
5242,1.2877,49.7072
5243,1.2877,49.6407
5244,1.2877,49.8536
5245,1.2877,49.8181
5246,1.2877,49.6806
5247,1.2877,49.6318
5248,1.2877,49.756
5249,1.2877,49.8581
5250,1.2876,49.6274
5251,1.2877,49.8403
5252,1.2876,49.6762
5253,1.2877,49.8004
5254,1.2876,49.7826
5255,1.2877,49.8004
5256,1.2877,49.9024
5257,1.2877,49.8093
5258,1.2877,49.8314
5259,1.2877,49.5875
5260,1.2877,49.8093
5261,1.2876,49.827
5262,1.2877,49.8891
5263,1.2877,49.8226
5264,1.2877,49.7205
5265,1.2877,49.7915
5266,1.2876,49.8492
5267,1.2877,49.8536
5268,1.2877,49.8181
5269,1.2877,49.8181
5270,1.2877,49.6185
5271,1.2877,49.8314
5272,1.2877,49.7826
5273,1.2877,49.8758
5274,1.2877,49.8714
5275,1.2876,49.623
5276,1.2877,49.7605
5277,1.2877,49.7028
5278,1.2877,49.8625
5279,1.2877,49.7782
5280,1.2876,49.8359
5281,1.2877,49.8226
5282,1.2877,49.7693
5283,1.2877,49.7205
5284,1.2877,49.7205
5285,1.2877,49.6141
5286,1.2877,49.7782
5287,1.2877,49.8536
5288,1.2877,49.8314
5289,1.2876,49.725
5290,1.2877,49.7516
5291,1.2876,49.6496
5292,1.2877,49.6496
5293,1.2877,49.7205
5294,1.2876,49.6673
5295,1.2876,49.8048
5296,1.2877,49.6673
5297,1.2877,49.8359
5298,1.2876,49.796
5299,1.2877,49.6895
5300,1.2877,49.8181
5301,1.2877,49.7117
5302,1.2876,49.8403
5303,1.2877,49.9468
5304,1.2876,49.5165
5305,1.2877,49.9335
5306,1.2876,49.7383
5307,1.2877,49.6141
5308,1.2877,49.5963
5309,1.2877,49.7072
5310,1.2877,49.9601
5311,1.2876,49.7383
5312,1.2877,49.8226
5313,1.2877,49.6185
5314,1.2877,49.6451
5315,1.2877,49.623
5316,1.2877,49.6008
5317,1.2876,49.7072
5318,1.2877,49.6496
5319,1.2877,49.7161
5320,1.2876,49.654
5321,1.2876,49.7117
5322,1.2877,49.8758
5323,1.2877,49.552
5324,1.2876,49.5786
5325,1.2877,49.6806
5326,1.2876,49.9024
5327,1.2877,49.6274
5328,1.2876,49.7072
5329,1.2876,49.6451
5330,1.2876,49.5653
5331,1.2877,49.7871
5332,1.2876,49.9379
5333,1.2876,49.6451
5334,1.2877,49.7782
5335,1.2876,49.7339
5336,1.2877,49.8359
5337,1.2876,49.7339
5338,1.2876,49.6451
5339,1.2877,49.7383
5340,1.2877,49.7205
5341,1.2876,49.7117
5342,1.2876,49.7738
5343,1.2876,49.7294
5344,1.2876,49.7472
5345,1.2877,49.7738
5346,1.2877,49.827
5347,1.2877,49.6673
5348,1.2876,49.6496
5349,1.2876,49.929
5350,1.2876,49.7117
5351,1.2876,49.725
5352,1.2877,49.7516
5353,1.2877,49.5609
5354,1.2877,49.796
5355,1.2876,49.6895
5356,1.2876,49.7427
5357,1.2877,49.7161
5358,1.2876,49.827
5359,1.2876,49.9157
5360,1.2877,49.796
5361,1.2876,49.7205
5362,1.2876,49.8403
5363,1.2876,49.9068
5364,1.2876,49.8004
5365,1.2876,49.6984
5366,1.2876,49.7117
5367,1.2877,49.8226
5368,1.2876,49.7427
5369,1.2877,49.796
5370,1.2876,49.6984
5371,1.2876,49.8048
5372,1.2876,49.8802
5373,1.2876,49.7605
5374,1.2877,49.8935
5375,1.2876,49.9246
5376,1.2876,49.8048
5377,1.2876,49.7915
5378,1.2876,49.6673
5379,1.2876,49.8093
5380,1.2876,49.7871
5381,1.2876,49.7826
5382,1.2876,49.7339
5383,1.2877,49.6008
5384,1.2877,49.6629
5385,1.2876,49.7383
5386,1.2876,49.7028
5387,1.2876,49.7472
5388,1.2876,49.7649
5389,1.2876,49.8048
5390,1.2876,49.6451
5391,1.2876,49.9246
5392,1.2877,49.5919
5393,1.2877,49.654
5394,1.2876,49.5032
5395,1.2876,49.756
5396,1.2876,49.756
5397,1.2877,49.7028
5398,1.2876,49.6496
5399,1.2876,49.5963
5400,1.2876,49.5609
5401,1.2876,49.5875
5402,1.2876,49.6629
5403,1.2876,49.5963
5404,1.2876,49.8403
5405,1.2876,49.3923
5406,1.2876,49.7826
5407,1.2876,49.6718
5408,1.2876,49.5165
5409,1.2876,49.6451
5410,1.2876,49.6496
5411,1.2876,49.7205
5412,1.2876,49.3568
5413,1.2876,49.6185
5414,1.2876,49.4988
5415,1.2876,49.5209
5416,1.2876,49.6052
5417,1.2876,49.6274
5418,1.2876,49.5786
5419,1.2876,49.6008
5420,1.2876,49.5476
5421,1.2876,49.4455
5422,1.2876,49.6274
5423,1.2876,49.7649
5424,1.2876,49.4411
5425,1.2877,49.4278
5426,1.2877,49.6806
5427,1.2877,49.7383
5428,1.2876,49.8758
5429,1.2876,49.9335
5430,1.2876,50.0976
5431,1.2876,50.1996
5432,1.2876,50.1286
5433,1.2876,50.346
5434,1.2876,50.4214
5435,1.2876,50.3504
5436,1.2876,50.5057
5437,1.2876,50.5678
5438,1.2876,50.5279
5439,1.2876,50.4879
5440,1.2876,50.6654
5441,1.2876,50.5145
5442,1.2876,50.55
5443,1.2876,50.6343
5444,1.2876,50.4879
5445,1.2876,50.5988
5446,1.2876,50.3859
5447,1.2876,50.5678
5448,1.2876,50.6565
5449,1.2876,50.4791
5450,1.2876,50.5988
5451,1.2876,50.5944
5452,1.2875,50.5367
5453,1.2876,50.4569
5454,1.2876,50.448
5455,1.2876,50.5545
5456,1.2876,50.5633
5457,1.2876,50.7053
5458,1.2876,50.6388
5459,1.2876,50.6565
5460,1.2875,50.5545
5461,1.2876,50.5988
5462,1.2876,50.6476
5463,1.2876,50.5057
5464,1.2877,50.4702
5465,1.2876,50.4303
5466,1.2876,50.5678
5467,1.2876,50.3549
5468,1.2876,50.3948
5469,1.2876,50.5012
5470,1.2875,50.5589
5471,1.2876,50.4746
5472,1.2876,50.5367
5473,1.2876,50.6964
5474,1.2877,50.448
5475,1.2876,50.6432
5476,1.2876,50.5145
5477,1.2875,50.6121
5478,1.2876,50.4746
5479,1.2876,50.59
5480,1.2876,50.4924
5481,1.2876,50.4037
5482,1.2875,50.7585
5483,1.2876,50.5456
5484,1.2876,50.692
5485,1.2876,50.4303
5486,1.2876,50.5855
5487,1.2876,50.4569
5488,1.2876,50.5012
5489,1.2876,50.6476
5490,1.2875,50.5722
5491,1.2876,50.5367
5492,1.2876,50.4879
5493,1.2876,50.4658
5494,1.2876,50.2661
5495,1.2876,50.6964
5496,1.2875,50.5279
5497,1.2876,50.3327
5498,1.2876,50.6343
5499,1.2876,50.3637
5500,1.2876,50.1198
5501,1.2876,50.6121
5502,1.2875,50.2262
5503,1.2876,50.6698
5504,1.2875,50.4303
5505,1.2876,50.3149
5506,1.2876,50.1508
5507,1.2876,50.1419
5508,1.2876,49.9734
5509,1.2876,49.8226
5510,1.2876,50.031
5511,1.2876,50.0488
5512,1.2876,49.9601
5513,1.2876,49.5121
5514,1.2877,49.756
5515,1.2876,49.898
5516,1.2877,49.8048
5517,1.2877,49.6496
5518,1.2877,49.8004
5519,1.2877,49.6762
5520,1.2876,49.6984
5521,1.2876,49.8004
5522,1.2877,49.5875
5523,1.2877,49.5653
5524,1.2876,49.7072
5525,1.2877,49.6673
5526,1.2877,49.6318
5527,1.2877,49.7516
5528,1.2878,49.9423
5529,1.2876,49.5919
5530,1.2877,49.6806
5531,1.2878,49.8093
5532,1.2877,49.5653
5533,1.2876,49.7915
5534,1.2877,49.6097
5535,1.2877,49.7649
5536,1.2878,49.8625
5537,1.2877,49.7028
5538,1.2876,49.6496
5539,1.2878,49.7028
5540,1.2877,49.898
5541,1.2879,49.5742
5542,1.288,49.654
5543,1.2876,49.9468
5544,1.2883,49.6806
5545,1.2883,49.7826
5546,1.2882,49.5742
5547,1.2883,49.6939
5548,1.2877,49.8536
5549,1.2879,49.7028
5550,1.2878,49.6851
5551,1.2881,49.5342
5552,1.2878,49.9202
5553,1.2879,49.7915
5554,1.2877,49.6762
5555,1.2877,49.9468
5556,1.2878,49.8004
5557,1.2878,49.7782
5558,1.2878,49.8714
5559,1.2876,49.7915
5560,1.2876,49.8935
5561,1.2877,49.9246
5562,1.2877,49.8359
5563,1.2877,50.0089
5564,1.2876,50.0266
5565,1.2876,50.0266
5566,1.2876,49.8625
5567,1.2876,50.0133
5568,1.2877,49.9246
5569,1.2876,50.031
5570,1.2876,49.7516
5571,1.2876,49.9423
5572,1.2876,49.9246
5573,1.2876,50.0399
5574,1.2876,50.0577
5575,1.2876,49.8714
5576,1.2876,49.8359
5577,1.2876,49.796
5578,1.2876,50.0
5579,1.2876,49.7649
5580,1.2876,49.7117
5581,1.2876,49.8847
5582,1.2876,50.0355
5583,1.2876,49.8669
5584,1.2876,49.7427
5585,1.2876,49.8625
5586,1.2876,49.9157
5587,1.2876,49.9024
5588,1.2875,49.552
5589,1.2876,49.8093
5590,1.2876,49.7427
5591,1.2875,49.8403
5592,1.2876,49.6718
5593,1.2875,49.7161
5594,1.2876,49.8181
5595,1.2875,49.8359
5596,1.2876,49.8447
5597,1.2876,49.9512
5598,1.2876,49.8226
5599,1.2876,49.9246
5600,1.2875,49.929
5601,1.2875,49.6895
5602,1.2876,49.7782
5603,1.2876,49.7915
5604,1.2875,49.6984
5605,1.2875,49.5209
5606,1.2875,49.8226
5607,1.2875,49.6851
5608,1.2876,49.6673
5609,1.2875,49.6407
5610,1.2875,49.8625
5611,1.2875,49.8314
5612,1.2875,49.8359
5613,1.2875,49.6451
5614,1.2875,49.7072
5615,1.2875,49.8758
5616,1.2875,49.725
5617,1.2876,49.827
5618,1.2875,49.7294
5619,1.2875,49.756
5620,1.2875,49.8581
5621,1.2875,49.8447
5622,1.2875,49.796
5623,1.2875,49.8048
5624,1.2875,49.9157
5625,1.2875,49.9113
5626,1.2875,49.9246
5627,1.2875,49.9512
5628,1.2875,49.9778
5629,1.2875,49.9601
5630,1.2875,49.8625
5631,1.2876,50.0887
5632,1.2876,49.8758
5633,1.2875,49.8137
5634,1.2875,49.8802
5635,1.2876,49.9956
5636,1.2875,50.1065
5637,1.2875,49.8492
5638,1.2875,49.8181
5639,1.2875,49.9423
5640,1.2875,49.7294
5641,1.2875,50.1464
5642,1.2876,50.1907
5643,1.2876,50.1153
5644,1.2875,49.8847
5645,1.2875,49.9512
5646,1.2875,50.0665
5647,1.2875,50.0133
5648,1.2876,50.1286
5649,1.2875,50.2661
5650,1.2876,50.0798
5651,1.2875,50.071
5652,1.2875,50.0532
5653,1.2875,50.1419
5654,1.2876,50.0355
5655,1.2875,50.0798
5656,1.2875,50.4214
5657,1.2875,50.1553
5658,1.2875,50.2484
5659,1.2875,50.2795
5660,1.2875,50.2262
5661,1.2876,50.2085
5662,1.2875,50.1686
5663,1.2875,50.0665
5664,1.2875,50.4081
5665,1.2875,50.2351
5666,1.2875,50.3682
5667,1.2875,50.3061
5668,1.2875,50.1996
5669,1.2875,50.1375
5670,1.2875,50.1819
5671,1.2875,50.2351
5672,1.2875,50.5678
5673,1.2875,50.3416
5674,1.2875,50.2706
5675,1.2875,50.4569
5676,1.2875,50.2706
5677,1.2875,50.2262
5678,1.2876,50.3859
5679,1.2875,50.346
5680,1.2875,50.3194
5681,1.2875,50.3549
5682,1.2875,50.3549
5683,1.2875,50.3238
5684,1.2875,50.2174
5685,1.2875,50.5234
5686,1.2875,50.621
5687,1.2875,50.6787
5688,1.2875,50.4391
5689,1.2875,50.417
5690,1.2875,50.2883
5691,1.2875,50.3549
5692,1.2875,50.3593
5693,1.2875,50.4214
5694,1.2875,50.5412
5695,1.2874,50.3549
5696,1.2875,50.7718
5697,1.2875,50.6033
5698,1.2875,50.6609
5699,1.2875,50.6609
5700,1.2875,50.8384
5701,1.2875,50.8872
5702,1.2874,50.6875
5703,1.2875,50.8073
5704,1.2875,50.7674
5705,1.2875,50.6476
5706,1.2875,50.723
5707,1.2875,50.6964
5708,1.2875,50.9093
5709,1.2875,50.9005
5710,1.2874,50.9138
5711,1.2875,50.9359
5712,1.2874,50.9005
5713,1.2874,51.0468
5714,1.2875,51.1045
5715,1.2875,50.8783
5716,1.2874,50.9714
5717,1.2875,51.0868
5718,1.2875,50.9981
5719,1.2874,51.1533
5720,1.2875,51.2553
5721,1.2874,50.9581
5722,1.2874,51.2642
5723,1.2875,51.0779
5724,1.2874,51.2065
5725,1.2874,51.2331
5726,1.2874,51.344
5727,1.2874,51.1932
5728,1.2875,51.384
5729,1.2874,51.2598
5730,1.2875,51.5082
5731,1.2874,51.242
5732,1.2874,51.4505
5733,1.2875,51.5481
5734,1.2874,51.5614
5735,1.2874,51.7122
5736,1.2874,51.3795
5737,1.2874,51.659
5738,1.2874,51.7832
5739,1.2874,51.588
5740,1.2874,51.5392
5741,1.2874,51.6412
5742,1.2874,51.6058
5743,1.2874,52.0848
5744,1.2873,51.6102
5745,1.2874,51.9163
5746,1.2874,51.8763
5747,1.2874,51.9917
5748,1.2874,52.2312
5749,1.2873,52.3643
5750,1.2873,51.9828
5751,1.2873,52.4441
5752,1.2873,52.4752
5753,1.2871,52.3687
5754,1.2872,52.4707
5755,1.2873,52.453
5756,1.2872,52.5373
5757,1.2872,52.4175
5758,1.2871,52.7147
5759,1.2872,53.0962
5760,1.2872,52.8966
5761,1.2871,52.8123
5762,1.2871,52.9187
5763,1.2871,52.7901
5764,1.2871,52.9187
5765,1.287,52.9675
5766,1.287,53.0474
5767,1.2871,53.1183
5768,1.2869,53.2913
5769,1.2869,53.4821
5770,1.2869,53.0962
5771,1.2869,53.3934
5772,1.2868,53.624
5773,1.2868,53.1982
5774,1.2868,53.5176
5775,1.2867,53.3046
5776,1.2867,53.4422
5777,1.2868,53.5397
5778,1.2867,53.8103
5779,1.2866,53.3889
5780,1.2866,53.6018
5781,1.2866,54.0632
5782,1.2866,53.726
5783,1.2866,53.9611
5784,1.2864,53.8103
5785,1.2866,54.143
5786,1.2865,54.5688
5787,1.2865,54.5112
5788,1.2865,54.7729
5789,1.2864,54.7773
5790,1.2864,55.4116
5791,1.2863,55.008
5792,1.2864,55.1899
5793,1.2864,55.1987
5794,1.2864,55.4693
5795,1.2863,55.6246
5796,1.2863,55.8907
5797,1.2863,55.8242
5798,1.2864,56.3964
5799,1.2863,55.9439
5800,1.2863,56.2145
5801,1.2863,56.2722
5802,1.2863,56.2367
5803,1.2863,56.0548
5804,1.2862,56.4496
5805,1.2863,56.6049
5806,1.2863,56.5782
5807,1.2863,56.3964
5808,1.2861,56.6891
5809,1.2863,56.596
5810,1.2861,56.7512
5811,1.2863,56.5694
5812,1.2863,56.5295
5813,1.2862,56.6448
5814,1.2861,56.9863
5815,1.2862,57.0085
5816,1.2862,57.0662
5817,1.2863,56.7335
5818,1.2861,56.7601
5819,1.2861,56.7024
5820,1.2862,56.8843
5821,1.2861,56.8533
5822,1.2861,56.9021
5823,1.2861,56.5472
5824,1.2861,56.7912
5825,1.2861,57.0041
5826,1.2861,57.2392
5827,1.2861,56.8843
5828,1.2862,57.1061
5829,1.2861,56.9819
5830,1.2862,56.9109
5831,1.286,57.3146
5832,1.2861,57.2303
5833,1.2861,57.1327
5834,1.2859,57.6029
5835,1.286,57.2747
5836,1.286,57.2702
5837,1.2861,57.3101
5838,1.286,57.6295
5839,1.286,57.2525
5840,1.2861,57.3146
5841,1.286,56.942
5842,1.286,56.973
5843,1.2861,57.7404
5844,1.286,57.7005
5845,1.2861,57.3545
5846,1.2861,57.6251
5847,1.286,57.1682
5848,1.286,57.3013
5849,1.286,57.9489
5850,1.286,57.5098
5851,1.286,57.8247
5852,1.2859,57.8469
5853,1.2859,57.7094
5854,1.2859,57.7759
5855,1.2859,57.909
5856,1.2859,57.8691
5857,1.286,57.9977
5858,1.2859,57.5275
5859,1.2859,57.8025
5860,1.286,57.8424
5861,1.286,57.7848
5862,1.286,58.0199
5863,1.286,58.0775
5864,1.286,57.8868
5865,1.2859,57.8114
5866,1.286,58.0775
5867,1.2859,58.1352
5868,1.2859,58.1396
5869,1.2859,57.8558
5870,1.2859,57.8336
5871,1.2859,57.9045
5872,1.2859,58.1707
5873,1.286,57.8646
5874,1.2859,58.2993
5875,1.286,58.1973
5876,1.2859,58.2284
5877,1.286,58.0154
5878,1.2859,57.9179
5879,1.2859,57.8558
5880,1.2859,58.286
5881,1.2859,58.0642
5882,1.2859,58.1973
5883,1.2859,58.3259
5884,1.2859,58.3038
5885,1.2858,58.0731
5886,1.2859,58.4768
5887,1.2858,58.0997
5888,1.2859,58.0554
5889,1.2859,58.7606
5890,1.2858,58.1663
5891,1.2859,58.5788
5892,1.2858,58.1884
5893,1.2858,58.5655
5894,1.2859,58.6808
5895,1.2858,58.1175
5896,1.2858,58.3126
5897,1.2858,58.3481
5898,1.2859,58.3259
5899,1.2857,58.5743
5900,1.2858,58.6631
5901,1.2859,58.9115
5902,1.2859,58.632
5903,1.2858,58.601
5904,1.2858,58.4413
5905,1.2859,58.4812
5906,1.2858,58.8006
5907,1.2858,58.4368
5908,1.2859,58.7518
5909,1.2858,58.7163
5910,1.2858,58.6586
5911,1.2858,58.9336
5912,1.2858,58.8582
5913,1.2858,58.5256
5914,1.2858,58.9869
5915,1.2858,59.0135
5916,1.2858,58.8316
5917,1.2858,59.1244
5918,1.2858,59.1244
5919,1.2857,58.9957
5920,1.2859,58.9558
5921,1.2858,58.8671
5922,1.2858,58.8405
5923,1.2858,58.7873
5924,1.2857,59.0889
5925,1.2857,58.9824
5926,1.2857,59.1111
5927,1.2857,58.9159
5928,1.2858,59.0002
5929,1.2857,59.0179
5930,1.2858,59.0445
5931,1.2858,59.1554
5932,1.2858,58.7473
5933,1.2857,59.0445
5934,1.2858,59.049
5935,1.2857,58.9913
5936,1.2857,58.7606
5937,1.2857,59.2131
5938,1.2858,59.0046
5939,1.2858,59.1155
5940,1.2857,59.3728
5941,1.2857,58.9469
5942,1.2857,59.2974
5943,1.2857,59.2796
5944,1.2857,59.253
5945,1.2857,59.2708
5946,1.2857,59.3817
5947,1.2858,59.2264
5948,1.2857,59.2353
5949,1.2857,59.0845
5950,1.2857,59.4349
5951,1.2857,59.1865
5952,1.2857,59.0845
5953,1.2858,59.0578
5954,1.2857,59.5147
5955,1.2857,59.3062
5956,1.2857,59.2885
5957,1.2856,59.4571
5958,1.2857,59.1732
5959,1.2857,59.1954
5960,1.2857,59.4615
5961,1.2857,59.3196
5962,1.2856,59.4171
5963,1.2856,59.2353
5964,1.2857,59.3373
5965,1.2857,59.5857
5966,1.2857,59.1998
5967,1.2857,59.6301
5968,1.2856,59.1776
5969,1.2856,59.1199
5970,1.2857,59.0623
5971,1.2857,59.2353
5972,1.2856,59.5502
5973,1.2856,59.4038
5974,1.2856,59.4526
5975,1.2857,59.5813
5976,1.2856,59.528
5977,1.2856,59.2486
5978,1.2856,59.5369
5979,1.2856,59.1954
5980,1.2857,59.324
5981,1.2857,59.8785
5982,1.2856,59.1909
5983,1.2856,59.5635
5984,1.2857,59.7853
5985,1.2856,59.4438
5986,1.2856,59.6167
5987,1.2856,59.4881
5988,1.2857,59.426
5989,1.2856,59.7587
5990,1.2856,59.4438
5991,1.2856,59.4349
5992,1.2856,59.7143
5993,1.2856,59.3639
5994,1.2855,59.5502
5995,1.2856,59.1199
5996,1.2856,59.6833
5997,1.2856,59.5192
5998,1.2856,59.6034
5999,1.2857,59.5901
6000,1.2856,59.253
6001,1.2857,59.4438
6002,1.2856,59.2619
6003,1.2856,59.528
6004,1.2856,59.8164
6005,1.2857,59.2885
6006,1.2855,59.3196
6007,1.2856,59.6877
6008,1.2856,59.9716
6009,1.2857,59.6389
6010,1.2855,59.9095
6011,1.2856,59.772
6012,1.2856,59.6123
6013,1.2856,59.7764
6014,1.2856,59.9583
6015,1.2856,59.4349
6016,1.2856,59.7055
6017,1.2856,60.016
6018,1.2855,59.7764
6019,1.2856,59.701
6020,1.2856,59.5325
6021,1.2856,59.7365
6022,1.2856,59.568
6023,1.2856,59.6744
6024,1.2855,59.5857
6025,1.2856,59.8164
6026,1.2856,59.8829
6027,1.2856,59.5591
6028,1.2856,59.599
6029,1.2855,59.8252
6030,1.2856,59.9406
6031,1.2856,59.9494
6032,1.2855,59.9184
6033,1.2856,59.8607
6034,1.2856,59.7587
6035,1.2855,59.9583
6036,1.2856,60.0204
6037,1.2856,59.8297
6038,1.2855,60.0426
6039,1.2856,60.0958
6040,1.2856,59.8341
6041,1.2856,60.0426
6042,1.2855,59.8962
6043,1.2855,59.9982
6044,1.2855,60.016
6045,1.2855,59.8297
6046,1.2856,60.0382
6047,1.2855,60.1269
6048,1.2855,59.9805
6049,1.2855,59.5635
6050,1.2856,59.9672
6051,1.2856,59.8075
6052,1.2856,59.9317
6053,1.2855,59.9894
6054,1.2856,59.9273
6055,1.2855,60.0958
6056,1.2855,59.6567
6057,1.2855,59.976
6058,1.2856,60.2821
6059,1.2855,59.9139
6060,1.2855,59.8385
6061,1.2855,60.1757
6062,1.2855,59.7409
6063,1.2855,59.8518
6064,1.2856,59.8208
6065,1.2856,59.6522
6066,1.2855,59.9095
6067,1.2855,59.5901
6068,1.2855,60.0027
6069,1.2856,59.8696
6070,1.2856,60.0204
6071,1.2855,59.9228
6072,1.2855,60.2023
6073,1.2856,59.8252
6074,1.2856,59.9894
6075,1.2855,59.9805
6076,1.2855,59.7232
6077,1.2856,60.0071
6078,1.2855,60.0781
6079,1.2855,59.8341
6080,1.2855,59.9494
6081,1.2855,59.9184
6082,1.2855,59.7365
6083,1.2855,59.8785
6084,1.2855,59.8518
6085,1.2855,59.8075
6086,1.2856,59.6922
6087,1.2856,60.047
6088,1.2855,60.118
6089,1.2855,59.8252
6090,1.2855,59.9672
6091,1.2855,60.047
6092,1.2855,60.016
6093,1.2854,59.701
6094,1.2855,59.7853
6095,1.2855,59.8474
